RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720738192568	 	3.11.3
USER	Pokemon API Test	END	1720738200379
USER	Pokemon API Test	START	1720738200379
REQUEST		Get Pikachu	1720738200349	1720738200379	OK	 
USER	Pokemon API Test	END	1720738200380
USER	Pokemon API Test	START	1720738200380
REQUEST		Get Pikachu	1720738200343	1720738200395	OK	 
USER	Pokemon API Test	END	1720738200401
USER	Pokemon API Test	START	1720738200401
REQUEST		Get Pikachu	1720738200319	1720738200400	OK	 
USER	Pokemon API Test	END	1720738200404
REQUEST		Get Pikachu	1720738200343	1720738200402	OK	 
USER	Pokemon API Test	END	1720738200406
USER	Pokemon API Test	START	1720738200406
USER	Pokemon API Test	START	1720738200406
REQUEST		Get Pikachu	1720738200348	1720738200403	OK	 
REQUEST		Get Pikachu	1720738200342	1720738200405	OK	 
USER	Pokemon API Test	END	1720738200408
USER	Pokemon API Test	END	1720738200408
USER	Pokemon API Test	START	1720738200408
USER	Pokemon API Test	START	1720738200408
REQUEST		Get Pikachu	1720738200380	1720738200416	OK	 
USER	Pokemon API Test	END	1720738200417
USER	Pokemon API Test	START	1720738200417
REQUEST		Get Pikachu	1720738200369	1720738200427	OK	 
USER	Pokemon API Test	END	1720738200430
REQUEST		Get Pikachu	1720738200369	1720738200427	OK	 
USER	Pokemon API Test	END	1720738200431
USER	Pokemon API Test	START	1720738200431
USER	Pokemon API Test	START	1720738200431
REQUEST		Get Pikachu	1720738200380	1720738200440	OK	 
REQUEST		Get Pikachu	1720738200379	1720738200439	OK	 
USER	Pokemon API Test	END	1720738200444
USER	Pokemon API Test	START	1720738200444
USER	Pokemon API Test	END	1720738200444
USER	Pokemon API Test	START	1720738200445
REQUEST		Get Pikachu	1720738200408	1720738200450	OK	 
USER	Pokemon API Test	END	1720738200454
USER	Pokemon API Test	START	1720738200454
REQUEST		Get Pikachu	1720738200402	1720738200457	OK	 
USER	Pokemon API Test	END	1720738200463
REQUEST		Get Pikachu	1720738200409	1720738200464	OK	 
USER	Pokemon API Test	START	1720738200471
REQUEST		Get Pikachu	1720738200409	1720738200471	OK	 
REQUEST		Get Pikachu	1720738200417	1720738200468	OK	 
USER	Pokemon API Test	END	1720738200471
USER	Pokemon API Test	END	1720738200471
USER	Pokemon API Test	END	1720738200472
USER	Pokemon API Test	START	1720738200472
USER	Pokemon API Test	START	1720738200473
USER	Pokemon API Test	START	1720738200477
REQUEST		Get Pikachu	1720738200406	1720738200472	OK	 
USER	Pokemon API Test	END	1720738200478
USER	Pokemon API Test	START	1720738200478
REQUEST		Get Pikachu	1720738200431	1720738200480	OK	 
USER	Pokemon API Test	END	1720738200484
USER	Pokemon API Test	START	1720738200485
REQUEST		Get Pikachu	1720738200445	1720738200489	OK	 
USER	Pokemon API Test	END	1720738200490
USER	Pokemon API Test	START	1720738200490
REQUEST		Get Pikachu	1720738200431	1720738200491	OK	 
USER	Pokemon API Test	END	1720738200495
USER	Pokemon API Test	START	1720738200495
REQUEST		Get Pikachu	1720738200478	1720738200509	OK	 
USER	Pokemon API Test	END	1720738200511
USER	Pokemon API Test	START	1720738200511
REQUEST		Get Pikachu	1720738200454	1720738200507	OK	 
USER	Pokemon API Test	END	1720738200513
USER	Pokemon API Test	START	1720738200513
REQUEST		Get Pikachu	1720738200444	1720738200510	OK	 
USER	Pokemon API Test	END	1720738200514
USER	Pokemon API Test	START	1720738200514
REQUEST		Get Pikachu	1720738200477	1720738200523	OK	 
USER	Pokemon API Test	END	1720738200527
USER	Pokemon API Test	START	1720738200527
REQUEST		Get Pikachu	1720738200474	1720738200522	OK	 
USER	Pokemon API Test	END	1720738200529
USER	Pokemon API Test	START	1720738200529
REQUEST		Get Pikachu	1720738200485	1720738200527	OK	 
REQUEST		Get Pikachu	1720738200474	1720738200534	OK	 
USER	Pokemon API Test	END	1720738200541
USER	Pokemon API Test	START	1720738200541
USER	Pokemon API Test	END	1720738200541
USER	Pokemon API Test	START	1720738200542
REQUEST		Get Pikachu	1720738200478	1720738200550	OK	 
USER	Pokemon API Test	END	1720738200557
REQUEST		Get Pikachu	1720738200496	1720738200550	OK	 
USER	Pokemon API Test	END	1720738200557
USER	Pokemon API Test	START	1720738200558
REQUEST		Get Pikachu	1720738200490	1720738200553	OK	 
USER	Pokemon API Test	START	1720738200558
USER	Pokemon API Test	END	1720738200559
USER	Pokemon API Test	START	1720738200559
REQUEST		Get Pikachu	1720738200511	1720738200560	OK	 
USER	Pokemon API Test	END	1720738200561
USER	Pokemon API Test	START	1720738200561
REQUEST		Get Pikachu	1720738200514	1720738200565	OK	 
USER	Pokemon API Test	END	1720738200569
USER	Pokemon API Test	START	1720738200569
REQUEST		Get Pikachu	1720738200541	1720738200571	OK	 
USER	Pokemon API Test	END	1720738200572
USER	Pokemon API Test	START	1720738200572
REQUEST		Get Pikachu	1720738200513	1720738200574	OK	 
USER	Pokemon API Test	END	1720738200577
USER	Pokemon API Test	START	1720738200577
REQUEST		Get Pikachu	1720738200529	1720738200581	OK	 
USER	Pokemon API Test	END	1720738200586
USER	Pokemon API Test	START	1720738200586
REQUEST		Get Pikachu	1720738200561	1720738200600	OK	 
USER	Pokemon API Test	END	1720738200600
USER	Pokemon API Test	START	1720738200600
REQUEST		Get Pikachu	1720738200542	1720738200600	OK	 
USER	Pokemon API Test	END	1720738200605
USER	Pokemon API Test	START	1720738200605
REQUEST		Get Pikachu	1720738200527	1720738200596	OK	 
USER	Pokemon API Test	END	1720738200606
USER	Pokemon API Test	START	1720738200606
REQUEST		Get Pikachu	1720738200558	1720738200609	OK	 
REQUEST		Get Pikachu	1720738200559	1720738200615	OK	 
USER	Pokemon API Test	END	1720738200619
USER	Pokemon API Test	START	1720738200619
REQUEST		Get Pikachu	1720738200559	1720738200616	OK	 
USER	Pokemon API Test	END	1720738200620
USER	Pokemon API Test	START	1720738200625
REQUEST		Get Pikachu	1720738200578	1720738200621	OK	 
USER	Pokemon API Test	END	1720738200627
REQUEST		Get Pikachu	1720738200572	1720738200624	OK	 
USER	Pokemon API Test	END	1720738200628
USER	Pokemon API Test	START	1720738200628
USER	Pokemon API Test	START	1720738200628
USER	Pokemon API Test	END	1720738200628
USER	Pokemon API Test	START	1720738200628
REQUEST		Get Pikachu	1720738200569	1720738200630	OK	 
USER	Pokemon API Test	END	1720738200633
USER	Pokemon API Test	START	1720738200634
REQUEST		Get Pikachu	1720738200587	1720738200636	OK	 
USER	Pokemon API Test	END	1720738200639
USER	Pokemon API Test	START	1720738200639
REQUEST		Get Pikachu	1720738200601	1720738200648	OK	 
USER	Pokemon API Test	END	1720738200649
USER	Pokemon API Test	START	1720738200649
REQUEST		Get Pikachu	1720738200606	1720738200656	OK	 
USER	Pokemon API Test	END	1720738200660
USER	Pokemon API Test	START	1720738200660
REQUEST		Get Pikachu	1720738200606	1720738200662	OK	 
USER	Pokemon API Test	END	1720738200665
USER	Pokemon API Test	START	1720738200665
REQUEST		Get Pikachu	1720738200628	1720738200667	OK	 
USER	Pokemon API Test	END	1720738200667
USER	Pokemon API Test	START	1720738200667
REQUEST		Get Pikachu	1720738200620	1720738200671	OK	 
USER	Pokemon API Test	END	1720738200673
USER	Pokemon API Test	START	1720738200673
REQUEST		Get Pikachu	1720738200629	1720738200675	OK	 
USER	Pokemon API Test	END	1720738200680
USER	Pokemon API Test	START	1720738200681
REQUEST		Get Pikachu	1720738200629	1720738200679	OK	 
USER	Pokemon API Test	END	1720738200682
REQUEST		Get Pikachu	1720738200634	1720738200680	OK	 
USER	Pokemon API Test	END	1720738200684
USER	Pokemon API Test	START	1720738200684
USER	Pokemon API Test	START	1720738200684
REQUEST		Get Pikachu	1720738200626	1720738200683	OK	 
USER	Pokemon API Test	END	1720738200686
USER	Pokemon API Test	START	1720738200686
REQUEST		Get Pikachu	1720738200639	1720738200688	OK	 
USER	Pokemon API Test	END	1720738200692
USER	Pokemon API Test	START	1720738200693
REQUEST		Get Pikachu	1720738200649	1720738200697	OK	 
USER	Pokemon API Test	END	1720738200697
USER	Pokemon API Test	START	1720738200697
REQUEST		Get Pikachu	1720738200660	1720738200705	OK	 
USER	Pokemon API Test	END	1720738200707
USER	Pokemon API Test	START	1720738200708
REQUEST		Get Pikachu	1720738200665	1720738200707	OK	 
USER	Pokemon API Test	END	1720738200711
REQUEST		Get Pikachu	1720738200681	1720738200711	OK	 
USER	Pokemon API Test	START	1720738200712
USER	Pokemon API Test	END	1720738200712
USER	Pokemon API Test	START	1720738200712
REQUEST		Get Pikachu	1720738200668	1720738200721	OK	 
USER	Pokemon API Test	END	1720738200725
USER	Pokemon API Test	START	1720738200726
REQUEST		Get Pikachu	1720738200698	1720738200736	OK	 
USER	Pokemon API Test	END	1720738200737
USER	Pokemon API Test	START	1720738200739
REQUEST		Get Pikachu	1720738200687	1720738200733	OK	 
USER	Pokemon API Test	END	1720738200739
USER	Pokemon API Test	START	1720738200740
REQUEST		Get Pikachu	1720738200674	1720738200733	OK	 
USER	Pokemon API Test	END	1720738200740
REQUEST		Get Pikachu	1720738200684	1720738200739	OK	 
USER	Pokemon API Test	END	1720738200743
REQUEST		Get Pikachu	1720738200693	1720738200740	OK	 
USER	Pokemon API Test	START	1720738200743
USER	Pokemon API Test	END	1720738200743
USER	Pokemon API Test	START	1720738200744
USER	Pokemon API Test	START	1720738200744
REQUEST		Get Pikachu	1720738200685	1720738200750	OK	 
USER	Pokemon API Test	END	1720738200753
USER	Pokemon API Test	START	1720738200754
REQUEST		Get Pikachu	1720738200712	1720738200758	OK	 
USER	Pokemon API Test	END	1720738200762
USER	Pokemon API Test	START	1720738200762
REQUEST		Get Pikachu	1720738200708	1720738200761	OK	 
USER	Pokemon API Test	END	1720738200764
USER	Pokemon API Test	START	1720738200764
REQUEST		Get Pikachu	1720738200739	1720738200783	OK	 
USER	Pokemon API Test	END	1720738200783
USER	Pokemon API Test	START	1720738200784
REQUEST		Get Pikachu	1720738200740	1720738200782	OK	 
USER	Pokemon API Test	END	1720738200786
USER	Pokemon API Test	START	1720738200786
REQUEST		Get Pikachu	1720738200712	1720738200787	OK	 
USER	Pokemon API Test	END	1720738200792
USER	Pokemon API Test	START	1720738200794
REQUEST		Get Pikachu	1720738200726	1720738200790	OK	 
USER	Pokemon API Test	END	1720738200795
USER	Pokemon API Test	START	1720738200795
REQUEST		Get Pikachu	1720738200754	1720738200796	OK	 
USER	Pokemon API Test	END	1720738200797
USER	Pokemon API Test	START	1720738200797
REQUEST		Get Pikachu	1720738200744	1720738200801	OK	 
USER	Pokemon API Test	END	1720738200805
USER	Pokemon API Test	START	1720738200805
REQUEST		Get Pikachu	1720738200744	1720738200801	OK	 
USER	Pokemon API Test	END	1720738200806
USER	Pokemon API Test	START	1720738200806
REQUEST		Get Pikachu	1720738200762	1720738200814	OK	 
USER	Pokemon API Test	END	1720738200818
REQUEST		Get Pikachu	1720738200764	1720738200816	OK	 
USER	Pokemon API Test	END	1720738200821
USER	Pokemon API Test	START	1720738200821
USER	Pokemon API Test	START	1720738200821
REQUEST		Get Pikachu	1720738200743	1720738200824	OK	 
USER	Pokemon API Test	END	1720738200827
USER	Pokemon API Test	START	1720738200828
REQUEST		Get Pikachu	1720738200786	1720738200835	OK	 
USER	Pokemon API Test	END	1720738200838
USER	Pokemon API Test	START	1720738200838
REQUEST		Get Pikachu	1720738200795	1720738200839	OK	 
USER	Pokemon API Test	END	1720738200841
USER	Pokemon API Test	START	1720738200841
REQUEST		Get Pikachu	1720738200794	1720738200843	OK	 
USER	Pokemon API Test	END	1720738200844
REQUEST		Get Pikachu	1720738200797	1720738200843	OK	 
USER	Pokemon API Test	END	1720738200848
USER	Pokemon API Test	START	1720738200849
USER	Pokemon API Test	START	1720738200849
REQUEST		Get Pikachu	1720738200821	1720738200850	OK	 
USER	Pokemon API Test	END	1720738200851
USER	Pokemon API Test	START	1720738200852
REQUEST		Get Pikachu	1720738200785	1720738200853	OK	 
USER	Pokemon API Test	END	1720738200858
USER	Pokemon API Test	START	1720738200858
REQUEST		Get Pikachu	1720738200806	1720738200856	OK	 
USER	Pokemon API Test	END	1720738200861
USER	Pokemon API Test	START	1720738200861
REQUEST		Get Pikachu	1720738200805	1720738200863	OK	 
USER	Pokemon API Test	END	1720738200868
USER	Pokemon API Test	START	1720738200868
REQUEST		Get Pikachu	1720738200821	1720738200869	OK	 
USER	Pokemon API Test	END	1720738200874
USER	Pokemon API Test	START	1720738200874
REQUEST		Get Pikachu	1720738200828	1720738200871	OK	 
USER	Pokemon API Test	END	1720738200875
USER	Pokemon API Test	START	1720738200876
REQUEST		Get Pikachu	1720738200849	1720738200879	OK	 
USER	Pokemon API Test	END	1720738200879
USER	Pokemon API Test	START	1720738200879
REQUEST		Get Pikachu	1720738200838	1720738200890	OK	 
USER	Pokemon API Test	END	1720738200893
USER	Pokemon API Test	START	1720738200893
REQUEST		Get Pikachu	1720738200852	1720738200902	OK	 
USER	Pokemon API Test	END	1720738200906
USER	Pokemon API Test	START	1720738200906
REQUEST		Get Pikachu	1720738200868	1720738200914	OK	 
USER	Pokemon API Test	END	1720738200918
REQUEST		Get Pikachu	1720738200858	1720738200911	OK	 
REQUEST		Get Pikachu	1720738200875	1720738200915	OK	 
REQUEST		Get Pikachu	1720738200841	1720738200914	OK	 
USER	Pokemon API Test	END	1720738200919
USER	Pokemon API Test	END	1720738200919
USER	Pokemon API Test	START	1720738200919
USER	Pokemon API Test	END	1720738200920
USER	Pokemon API Test	START	1720738200920
USER	Pokemon API Test	START	1720738200921
REQUEST		Get Pikachu	1720738200862	1720738200919	OK	 
USER	Pokemon API Test	END	1720738200923
USER	Pokemon API Test	START	1720738200923
USER	Pokemon API Test	START	1720738200923
REQUEST		Get Pikachu	1720738200849	1720738200912	OK	 
USER	Pokemon API Test	END	1720738200925
USER	Pokemon API Test	START	1720738200926
REQUEST		Get Pikachu	1720738200876	1720738200932	OK	 
USER	Pokemon API Test	END	1720738200936
USER	Pokemon API Test	START	1720738200936
REQUEST		Get Pikachu	1720738200880	1720738200931	OK	 
USER	Pokemon API Test	END	1720738200937
USER	Pokemon API Test	START	1720738200937
REQUEST		Get Pikachu	1720738200906	1720738200944	OK	 
USER	Pokemon API Test	END	1720738200945
USER	Pokemon API Test	START	1720738200945
REQUEST		Get Pikachu	1720738200923	1720738200956	OK	 
REQUEST		Get Pikachu	1720738200893	1720738200970	OK	 
REQUEST		Get Pikachu	1720738200920	1720738200975	OK	 
REQUEST		Get Pikachu	1720738200921	1720738200981	OK	 
USER	Pokemon API Test	END	1720738200993
USER	Pokemon API Test	END	1720738200993
USER	Pokemon API Test	END	1720738200993
USER	Pokemon API Test	END	1720738200993
USER	Pokemon API Test	START	1720738200995
USER	Pokemon API Test	START	1720738200997
REQUEST		Get Pikachu	1720738200923	1720738200987	OK	 
REQUEST		Get Pikachu	1720738200919	1720738200991	OK	 
USER	Pokemon API Test	START	1720738201014
REQUEST		Get Pikachu	1720738200936	1720738201000	OK	 
USER	Pokemon API Test	START	1720738201015
USER	Pokemon API Test	END	1720738201016
USER	Pokemon API Test	END	1720738201016
USER	Pokemon API Test	END	1720738201016
REQUEST		Get Pikachu	1720738200926	1720738201002	OK	 
USER	Pokemon API Test	START	1720738201017
USER	Pokemon API Test	END	1720738201017
USER	Pokemon API Test	START	1720738201017
USER	Pokemon API Test	START	1720738201017
USER	Pokemon API Test	START	1720738201018
REQUEST		Get Pikachu	1720738200945	1720738201020	OK	 
USER	Pokemon API Test	END	1720738201023
USER	Pokemon API Test	START	1720738201025
REQUEST		Get Pikachu	1720738200937	1720738201020	OK	 
USER	Pokemon API Test	END	1720738201026
USER	Pokemon API Test	START	1720738201026
REQUEST		Get Pikachu	1720738200996	1720738201039	OK	 
USER	Pokemon API Test	END	1720738201040
USER	Pokemon API Test	START	1720738201040
REQUEST		Get Pikachu	1720738201017	1720738201050	OK	 
USER	Pokemon API Test	END	1720738201051
USER	Pokemon API Test	START	1720738201051
REQUEST		Get Pikachu	1720738200999	1720738201058	OK	 
REQUEST		Get Pikachu	1720738201018	1720738201077	OK	 
REQUEST		Get Pikachu	1720738201041	1720738201082	OK	 
USER	Pokemon API Test	END	1720738201083
USER	Pokemon API Test	START	1720738201084
USER	Pokemon API Test	END	1720738201084
REQUEST		Get Pikachu	1720738201017	1720738201086	OK	 
USER	Pokemon API Test	END	1720738201090
REQUEST		Get Pikachu	1720738201017	1720738201086	OK	 
USER	Pokemon API Test	END	1720738201090
REQUEST		Get Pikachu	1720738201017	1720738201090	OK	 
USER	Pokemon API Test	END	1720738201094
USER	Pokemon API Test	END	1720738201094
USER	Pokemon API Test	START	1720738201094
USER	Pokemon API Test	START	1720738201094
USER	Pokemon API Test	START	1720738201095
USER	Pokemon API Test	START	1720738201097
REQUEST		Get Pikachu	1720738201025	1720738201098	OK	 
USER	Pokemon API Test	END	1720738201101
USER	Pokemon API Test	START	1720738201101
USER	Pokemon API Test	START	1720738201102
REQUEST		Get Pikachu	1720738201026	1720738201105	OK	 
USER	Pokemon API Test	END	1720738201110
USER	Pokemon API Test	START	1720738201111
REQUEST		Get Pikachu	1720738201018	1720738201108	OK	 
USER	Pokemon API Test	END	1720738201115
USER	Pokemon API Test	START	1720738201115
REQUEST		Get Pikachu	1720738201052	1720738201120	OK	 
USER	Pokemon API Test	END	1720738201124
USER	Pokemon API Test	START	1720738201124
REQUEST		Get Pikachu	1720738201095	1720738201132	OK	 
USER	Pokemon API Test	END	1720738201134
USER	Pokemon API Test	START	1720738201134
REQUEST		Get Pikachu	1720738201084	1720738201132	OK	 
USER	Pokemon API Test	END	1720738201137
USER	Pokemon API Test	START	1720738201137
REQUEST		Get Pikachu	1720738201094	1720738201149	OK	 
REQUEST		Get Pikachu	1720738201095	1720738201145	OK	 
REQUEST		Get Pikachu	1720738201115	1720738201153	OK	 
REQUEST		Get Pikachu	1720738201097	1720738201150	OK	 
USER	Pokemon API Test	END	1720738201154
USER	Pokemon API Test	START	1720738201154
USER	Pokemon API Test	END	1720738201154
USER	Pokemon API Test	START	1720738201154
USER	Pokemon API Test	END	1720738201155
USER	Pokemon API Test	START	1720738201155
USER	Pokemon API Test	END	1720738201158
USER	Pokemon API Test	START	1720738201159
REQUEST		Get Pikachu	1720738201101	1720738201160	OK	 
REQUEST		Get Pikachu	1720738201102	1720738201172	OK	 
USER	Pokemon API Test	END	1720738201176
USER	Pokemon API Test	START	1720738201176
USER	Pokemon API Test	END	1720738201181
USER	Pokemon API Test	START	1720738201181
REQUEST		Get Pikachu	1720738201154	1720738201182	OK	 
USER	Pokemon API Test	END	1720738201183
USER	Pokemon API Test	START	1720738201183
REQUEST		Get Pikachu	1720738201111	1720738201164	OK	 
USER	Pokemon API Test	END	1720738201186
USER	Pokemon API Test	START	1720738201186
REQUEST		Get Pikachu	1720738201124	1720738201186	OK	 
USER	Pokemon API Test	END	1720738201190
USER	Pokemon API Test	START	1720738201190
REQUEST		Get Pikachu	1720738201135	1720738201195	OK	 
USER	Pokemon API Test	END	1720738201199
USER	Pokemon API Test	START	1720738201199
